Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
907801,204,8/27/15 9:13,Market at 4th,76,8/27/15 9:17,Civic Center BART (7th at Market),72,625,Subscriber,94602
907800,653,8/27/15 9:13,Spear at Folsom,49,8/27/15 9:24,Townsend at 7th,65,453,Subscriber,94110
907799,321,8/27/15 9:13,Broadway St at Battery St,82,8/27/15 9:18,Temporary Transbay Terminal (Howard at Beale),55,541,Subscriber,94566
907798,608,8/27/15 9:13,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:23,Market at Sansome,77,440,Subscriber,94306
907797,740,8/27/15 9:13,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:25,Mechanics Plaza (Market at Battery),75,356,Subscriber,94301
907795,356,8/27/15 9:13,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:19,Yerba Buena Center of the Arts (3rd @ Howard),68,111,Subscriber,94306
907793,713,8/27/15 9:12,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:24,Market at 10th,67,404,Subscriber,94108
907792,219,8/27/15 9:12,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:16,Townsend at 7th,65,436,Subscriber,94404
907791,536,8/27/15 9:12,Market at 4th,76,8/27/15 9:21,Market at 10th,67,383,Subscriber,11201
907790,267,8/27/15 9:12,2nd at Folsom,62,8/27/15 9:17,2nd at Townsend,61,362,Subscriber,94105
907787,1037,8/27/15 9:11,Civic Center BART (7th at Market),72,8/27/15 9:29,Mechanics Plaza (Market at Battery),75,520,Subscriber,94065
907786,788,8/27/15 9:11,Ryland Park,84,8/27/15 9:24,San Jose Diridon Caltrain Station,2,701,Subscriber,95110
907783,581,8/27/15 9:10,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 9:19,2nd at South Park,64,325,Subscriber,94710
907782,483,8/27/15 9:08,Beale at Market,56,8/27/15 9:16,2nd at South Park,64,407,Subscriber,94607
907781,847,8/27/15 9:08,South Van Ness at Market,66,8/27/15 9:22,2nd at South Park,64,449,Subscriber,94114
907780,483,8/27/15 9:08,San Jose Diridon Caltrain Station,2,8/27/15 9:16,St James Park,13,231,Subscriber,94105
907779,400,8/27/15 9:08,Market at Sansome,77,8/27/15 9:14,2nd at South Park,64,329,Subscriber,94105
907778,372,8/27/15 9:06,Embarcadero at Folsom,51,8/27/15 9:12,2nd at Townsend,61,594,Subscriber,94609
907775,670,8/27/15 9:06,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 9:17,San Francisco Caltrain (Townsend at 4th),70,392,Subscriber,94610
907774,259,8/27/15 9:05,Mountain View Caltrain Station,28,8/27/15 9:09,Mountain View City Hall,27,48,Subscriber,94107
907773,466,8/27/15 9:04,Powell at Post (Union Square),71,8/27/15 9:12,Steuart at Market,74,496,Subscriber,94108
907772,867,8/27/15 9:04,Rengstorff Avenue / California Street,33,8/27/15 9:18,Mountain View Caltrain Station,28,22,Subscriber,94040
907771,393,8/27/15 9:03,Powell Street BART,39,8/27/15 9:10,San Francisco Caltrain 2 (330 Townsend),69,111,Subscriber,94107
907770,559,8/27/15 9:03,2nd at Townsend,61,8/27/15 9:12,Embarcadero at Folsom,51,461,Subscriber,95148
907769,307,8/27/15 9:02,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:08,Embarcadero at Sansome,60,212,Subscriber,94947
907768,422,8/27/15 9:02,Steuart at Market,74,8/27/15 9:09,Howard at 2nd,63,527,Subscriber,94903
907767,657,8/27/15 9:02,Ryland Park,84,8/27/15 9:13,San Jose Diridon Caltrain Station,2,157,Subscriber,95112
907766,127,8/27/15 9:02,Powell Street BART,39,8/27/15 9:04,5th at Howard,57,445,Subscriber,94024
907764,300,8/27/15 9:01,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 9:06,Steuart at Market,74,589,Subscriber,95620
907763,427,8/27/15 9:00,Market at Sansome,77,8/27/15 9:08,2nd at Townsend,61,336,Subscriber,94611
907762,450,8/27/15 9:00,Embarcadero at Sansome,60,8/27/15 9:08,Mechanics Plaza (Market at Battery),75,389,Subscriber,94133
907761,419,8/27/15 9:00,Steuart at Market,74,8/27/15 9:07,Embarcadero at Sansome,60,56,Subscriber,94111
907760,271,8/27/15 9:00,Powell at Post (Union Square),71,8/27/15 9:04,Yerba Buena Center of the Arts (3rd @ Howard),68,328,Subscriber,94123
907759,510,8/27/15 8:59,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:08,2nd at Townsend,61,606,Subscriber,94901
907758,478,8/27/15 9:00,2nd at Townsend,61,8/27/15 9:08,Steuart at Market,74,487,Subscriber,94158
907756,885,8/27/15 8:59,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:14,Townsend at 7th,65,877,Subscriber,94903
907755,323,8/27/15 8:59,Broadway St at Battery St,82,8/27/15 9:04,Mechanics Plaza (Market at Battery),75,431,Subscriber,94960
907754,401,8/27/15 8:58,Beale at Market,56,8/27/15 9:05,Broadway St at Battery St,82,423,Subscriber,94618
907753,415,8/27/15 8:58,2nd at South Park,64,8/27/15 9:05,Post at Kearny,47,421,Subscriber,94107
907751,771,8/27/15 8:58,Townsend at 7th,65,8/27/15 9:11,Howard at 2nd,63,493,Subscriber,94116
907750,273,8/27/15 8:58,Davis at Jackson,42,8/27/15 9:03,Mechanics Plaza (Market at Battery),75,621,Subscriber,94121
907749,293,8/27/15 8:58,Broadway St at Battery St,82,8/27/15 9:03,Embarcadero at Folsom,51,636,Subscriber,94133
907748,536,8/27/15 8:58,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:07,2nd at Townsend,61,393,Subscriber,94949
907747,680,8/27/15 8:58,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:09,Temporary Transbay Terminal (Howard at Beale),55,314,Subscriber,94117
907746,457,8/27/15 8:58,Redwood City Caltrain Station,22,8/27/15 9:05,Redwood City Medical Center,26,690,Subscriber,94040
907745,684,8/27/15 8:58,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:09,Temporary Transbay Terminal (Howard at Beale),55,562,Subscriber,94402
907744,454,8/27/15 8:57,Powell Street BART,39,8/27/15 9:05,San Francisco Caltrain (Townsend at 4th),70,436,Subscriber,2780
907743,616,8/27/15 8:57,Howard at 2nd,63,8/27/15 9:08,San Francisco Caltrain (Townsend at 4th),70,356,Subscriber,94703
907742,836,8/27/15 8:57,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:11,Broadway St at Battery St,82,288,Subscriber,95130
907741,243,8/27/15 8:57,Embarcadero at Folsom,51,8/27/15 9:01,Mechanics Plaza (Market at Battery),75,555,Subscriber,94105
907740,657,8/27/15 8:57,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:08,5th at Howard,57,501,Subscriber,94903
907739,566,8/27/15 8:57,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:06,Powell Street BART,39,326,Subscriber,94941
907738,521,8/27/15 8:56,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:05,Yerba Buena Center of the Arts (3rd @ Howard),68,489,Subscriber,94901
907737,701,8/27/15 8:56,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:08,San Francisco Caltrain (Townsend at 4th),70,404,Subscriber,94591
907736,682,8/27/15 8:56,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:08,Steuart at Market,74,506,Subscriber,94002
907735,1127,8/27/15 8:56,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:15,Broadway St at Battery St,82,534,Subscriber,94403
907734,946,8/27/15 8:56,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:12,Market at 10th,67,397,Customer,94403
907733,543,8/27/15 8:56,Civic Center BART (7th at Market),72,8/27/15 9:05,Townsend at 7th,65,426,Subscriber,94551
907731,329,8/27/15 8:56,Embarcadero at Sansome,60,8/27/15 9:01,Steuart at Market,74,448,Subscriber,94133
907729,869,8/27/15 8:55,Powell at Post (Union Square),71,8/27/15 9:09,Davis at Jackson,42,514,Subscriber,94109
907728,225,8/27/15 8:54,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:58,2nd at Townsend,61,432,Subscriber,94403
907727,268,8/27/15 8:54,Davis at Jackson,42,8/27/15 8:58,Broadway St at Battery St,82,470,Subscriber,94706
907726,736,8/27/15 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:06,Civic Center BART (7th at Market),72,370,Subscriber,94040
907725,588,8/27/15 8:54,Harry Bridges Plaza (Ferry Building),50,8/27/15 9:03,2nd at Townsend,61,511,Subscriber,94612
907724,396,8/27/15 8:53,Steuart at Market,74,8/27/15 9:00,Embarcadero at Sansome,60,672,Subscriber,94565
907723,258,8/27/15 8:53,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:57,Townsend at 7th,65,568,Subscriber,94040
907722,354,8/27/15 8:53,Market at Sansome,77,8/27/15 8:59,2nd at Folsom,62,395,Subscriber,94612
907721,794,8/27/15 8:53,Civic Center BART (7th at Market),72,8/27/15 9:06,Temporary Transbay Terminal (Howard at Beale),55,482,Subscriber,94103
907720,229,8/27/15 8:53,2nd at Folsom,62,8/27/15 8:57,Market at Sansome,77,336,Subscriber,95060
907719,134,8/27/15 8:52,Beale at Market,56,8/27/15 8:54,Temporary Transbay Terminal (Howard at Beale),55,589,Subscriber,94110
907718,1378,8/27/15 8:52,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:15,Clay at Battery,41,560,Subscriber,94022
907716,609,8/27/15 8:52,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:02,Market at Sansome,77,377,Subscriber,94002
907715,280,8/27/15 8:52,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:56,Yerba Buena Center of the Arts (3rd @ Howard),68,632,Subscriber,94041
907714,670,8/27/15 8:52,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:03,Embarcadero at Folsom,51,419,Subscriber,95131
907713,351,8/27/15 8:52,2nd at Folsom,62,8/27/15 8:58,Commercial at Montgomery,45,321,Subscriber,94107
907712,757,8/27/15 8:52,San Pedro Square,6,8/27/15 9:04,Santa Clara County Civic Center,80,646,Subscriber,95110
907711,827,8/27/15 8:52,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:05,Golden Gate at Polk,59,598,Subscriber,94305
907710,820,8/27/15 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:05,Temporary Transbay Terminal (Howard at Beale),55,386,Subscriber,95008
907709,496,8/27/15 8:51,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:00,Temporary Transbay Terminal (Howard at Beale),55,364,Subscriber,94022
907708,726,8/27/15 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 9:03,Spear at Folsom,49,453,Subscriber,94040
907707,283,8/27/15 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:56,Townsend at 7th,65,493,Subscriber,94404
907706,402,8/27/15 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:57,5th at Howard,57,29,Subscriber,94401
907705,378,8/27/15 8:50,Steuart at Market,74,8/27/15 8:57,Embarcadero at Sansome,60,214,Subscriber,94568
907704,782,8/27/15 8:50,2nd at Folsom,62,8/27/15 9:03,Mechanics Plaza (Market at Battery),75,268,Subscriber,94107
907703,899,8/27/15 8:50,San Francisco Caltrain (Townsend at 4th),70,8/27/15 9:05,Embarcadero at Folsom,51,403,Subscriber,94062
907702,287,8/27/15 8:50,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:55,Embarcadero at Sansome,60,334,Subscriber,94111
907701,283,8/27/15 8:49,Mountain View Caltrain Station,28,8/27/15 8:54,Evelyn Park and Ride,30,263,Subscriber,94108
907700,890,8/27/15 8:49,2nd at Townsend,61,8/27/15 9:04,Embarcadero at Sansome,60,193,Subscriber,94107
907699,806,8/27/15 8:49,Mountain View Caltrain Station,28,8/27/15 9:02,San Antonio Shopping Center,31,705,Subscriber,94109
907698,258,8/27/15 8:49,2nd at South Park,64,8/27/15 8:53,San Francisco Caltrain (Townsend at 4th),70,677,Subscriber,94105
907697,459,8/27/15 8:49,Powell Street BART,39,8/27/15 8:56,Beale at Market,56,423,Subscriber,94107
907696,210,8/27/15 8:48,Embarcadero at Folsom,51,8/27/15 8:52,Harry Bridges Plaza (Ferry Building),50,489,Subscriber,94105
907695,662,8/27/15 8:48,Embarcadero at Sansome,60,8/27/15 8:59,Temporary Transbay Terminal (Howard at Beale),55,134,Subscriber,94941
907694,167,8/27/15 8:48,Market at Sansome,77,8/27/15 8:50,Howard at 2nd,63,373,Subscriber,94114
907693,393,8/27/15 8:48,Market at 4th,76,8/27/15 8:54,2nd at Townsend,61,413,Subscriber,94107
907691,286,8/27/15 8:47,Steuart at Market,74,8/27/15 8:52,Embarcadero at Vallejo,48,618,Subscriber,94102
907690,429,8/27/15 8:47,2nd at Townsend,61,8/27/15 8:54,Townsend at 7th,65,209,Subscriber,94107
907689,684,8/27/15 8:46,2nd at Townsend,61,8/27/15 8:58,Commercial at Montgomery,45,412,Subscriber,94107
907688,344,8/27/15 8:46,San Jose Diridon Caltrain Station,2,8/27/15 8:52,San Pedro Square,6,127,Subscriber,94002
907687,782,8/27/15 8:46,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:59,South Van Ness at Market,66,878,Subscriber,94702
907686,237,8/27/15 8:46,San Jose Diridon Caltrain Station,2,8/27/15 8:50,Adobe on Almaden,5,32,Subscriber,94002
907685,419,8/27/15 8:46,Market at Sansome,77,8/27/15 8:53,2nd at South Park,64,347,Subscriber,94612
907684,677,8/27/15 8:45,Market at 10th,67,8/27/15 8:57,Townsend at 7th,65,282,Subscriber,94568
907683,967,8/27/15 8:45,Townsend at 7th,65,8/27/15 9:01,Market at Sansome,77,283,Subscriber,94107
907682,130,8/27/15 8:45,Steuart at Market,74,8/27/15 8:47,Embarcadero at Folsom,51,555,Subscriber,94044
907681,1188,8/27/15 8:44,Steuart at Market,74,8/27/15 9:04,Townsend at 7th,65,401,Subscriber,94501
907680,657,8/27/15 8:44,Steuart at Market,74,8/27/15 8:55,San Francisco Caltrain (Townsend at 4th),70,314,Subscriber,94601
907678,732,8/27/15 8:44,Steuart at Market,74,8/27/15 8:56,2nd at Townsend,61,569,Subscriber,94539
907677,684,8/27/15 8:44,Mechanics Plaza (Market at Battery),75,8/27/15 8:55,2nd at Townsend,61,487,Subscriber,94121
907676,294,8/27/15 8:44,Market at 4th,76,8/27/15 8:49,Steuart at Market,74,672,Subscriber,94107
907675,266,8/27/15 8:43,Howard at 2nd,63,8/27/15 8:47,5th at Howard,57,497,Subscriber,94610
907673,447,8/27/15 8:43,Spear at Folsom,49,8/27/15 8:50,Embarcadero at Vallejo,48,478,Subscriber,94105
907672,593,8/27/15 8:42,Embarcadero at Folsom,51,8/27/15 8:52,Commercial at Montgomery,45,285,Subscriber,94611
907667,605,8/27/15 8:40,2nd at Townsend,61,8/27/15 8:50,Embarcadero at Vallejo,48,376,Subscriber,94107
907665,387,8/27/15 8:40,Golden Gate at Polk,59,8/27/15 8:47,5th at Howard,57,459,Subscriber,94109
907663,308,8/27/15 8:40,Embarcadero at Sansome,60,8/27/15 8:45,Steuart at Market,74,214,Subscriber,94133
907662,248,8/27/15 8:40,San Antonio Caltrain Station,29,8/27/15 8:44,San Antonio Shopping Center,31,197,Subscriber,94133
907660,411,8/27/15 8:40,Market at Sansome,77,8/27/15 8:46,2nd at South Park,64,379,Subscriber,94610
907657,588,8/27/15 8:38,Grant Avenue at Columbus Avenue,73,8/27/15 8:48,Market at Sansome,77,629,Subscriber,94133
907655,541,8/27/15 8:38,Market at Sansome,77,8/27/15 8:47,Embarcadero at Sansome,60,134,Subscriber,94111
907651,391,8/27/15 8:37,Embarcadero at Folsom,51,8/27/15 8:44,Embarcadero at Sansome,60,448,Subscriber,94124
907650,425,8/27/15 8:37,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:44,Yerba Buena Center of the Arts (3rd @ Howard),68,570,Subscriber,94158
907649,396,8/27/15 8:36,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:43,Embarcadero at Sansome,60,187,Subscriber,94602
907648,427,8/27/15 8:36,Market at 4th,76,8/27/15 8:43,San Francisco Caltrain (Townsend at 4th),70,403,Subscriber,94105
907647,144,8/27/15 8:36,2nd at Townsend,61,8/27/15 8:39,2nd at South Park,64,677,Subscriber,94107
907646,469,8/27/15 8:35,Spear at Folsom,49,8/27/15 8:43,Mechanics Plaza (Market at Battery),75,509,Subscriber,94105
907645,965,8/27/15 8:35,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:51,South Van Ness at Market,66,286,Subscriber,94618
907644,443,8/27/15 8:35,Powell Street BART,39,8/27/15 8:42,San Francisco Caltrain 2 (330 Townsend),69,560,Subscriber,94103
907642,419,8/27/15 8:34,Powell Street BART,39,8/27/15 8:41,San Francisco Caltrain 2 (330 Townsend),69,493,Subscriber,94107
907641,455,8/27/15 8:34,Powell Street BART,39,8/27/15 8:41,Mechanics Plaza (Market at Battery),75,351,Customer,94103
907640,147,8/27/15 8:34,Howard at 2nd,63,8/27/15 8:36,Market at Sansome,77,355,Subscriber,94107
907639,233,8/27/15 8:33,San Francisco City Hall,58,8/27/15 8:37,South Van Ness at Market,66,449,Subscriber,94108
907638,249,8/27/15 8:33,Grant Avenue at Columbus Avenue,73,8/27/15 8:37,Clay at Battery,41,69,Subscriber,94111
907637,281,8/27/15 8:31,Beale at Market,56,8/27/15 8:36,Commercial at Montgomery,45,300,Subscriber,94611
907636,546,8/27/15 8:31,Howard at 2nd,63,8/27/15 8:40,Townsend at 7th,65,377,Subscriber,94103
907635,433,8/27/15 8:31,Beale at Market,56,8/27/15 8:38,Embarcadero at Sansome,60,352,Subscriber,94609
907634,548,8/27/15 8:30,Grant Avenue at Columbus Avenue,73,8/27/15 8:39,Beale at Market,56,392,Subscriber,94133
907633,428,8/27/15 8:29,Powell Street BART,39,8/27/15 8:36,San Francisco Caltrain 2 (330 Townsend),69,386,Subscriber,94606
907632,585,8/27/15 8:25,Civic Center BART (7th at Market),72,8/27/15 8:35,Townsend at 7th,65,453,Subscriber,94602
907631,550,8/27/15 8:29,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:38,2nd at Townsend,61,376,Subscriber,94903
907630,527,8/27/15 8:28,Embarcadero at Folsom,51,8/27/15 8:36,San Francisco Caltrain (Townsend at 4th),70,364,Subscriber,94105
907629,585,8/27/15 8:27,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:37,Embarcadero at Folsom,51,489,Subscriber,94105
907628,829,8/27/15 8:27,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:41,Townsend at 7th,65,534,Subscriber,94901
907627,409,8/27/15 8:27,Grant Avenue at Columbus Avenue,73,8/27/15 8:34,Clay at Battery,41,687,Subscriber,94133
907626,310,8/27/15 8:27,Steuart at Market,74,8/27/15 8:32,Embarcadero at Vallejo,48,479,Subscriber,94708
907624,460,8/27/15 8:27,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:35,2nd at Townsend,61,677,Subscriber,94903
907623,348,8/27/15 8:27,Howard at 2nd,63,8/27/15 8:33,2nd at Townsend,61,412,Subscriber,94939
907622,1115,8/27/15 8:27,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:45,Market at 10th,67,462,Subscriber,94903
907621,742,8/27/15 8:27,Market at 10th,67,8/27/15 8:39,Beale at Market,56,269,Subscriber,94103
907620,462,8/27/15 8:26,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:34,2nd at South Park,64,619,Subscriber,94947
907619,432,8/27/15 8:26,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:33,Davis at Jackson,42,470,Subscriber,94706
907618,1015,8/27/15 8:26,2nd at Townsend,61,8/27/15 8:43,Powell at Post (Union Square),71,287,Customer,94111
907617,488,8/27/15 8:26,Steuart at Market,74,8/27/15 8:34,2nd at Townsend,61,193,Subscriber,94107
907615,849,8/27/15 8:25,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:39,Clay at Battery,41,418,Subscriber,94303
907614,401,8/27/15 8:25,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:32,Howard at 2nd,63,517,Subscriber,94115
907613,1007,8/27/15 8:25,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:42,Clay at Battery,41,290,Subscriber,94301
907612,332,8/27/15 8:25,Steuart at Market,74,8/27/15 8:30,Embarcadero at Sansome,60,389,Subscriber,94611
907611,807,8/27/15 8:24,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:38,Howard at 2nd,63,309,Subscriber,94040
907610,171,8/27/15 8:24,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:27,Mechanics Plaza (Market at Battery),75,271,Subscriber,94618
907609,406,8/27/15 8:24,Beale at Market,56,8/27/15 8:31,2nd at South Park,64,583,Subscriber,94618
907608,424,8/27/15 8:24,Embarcadero at Sansome,60,8/27/15 8:31,Temporary Transbay Terminal (Howard at Beale),55,286,Customer,nil
907607,322,8/27/15 8:24,2nd at Townsend,61,8/27/15 8:29,Howard at 2nd,63,429,Subscriber,94105
907605,708,8/27/15 8:24,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:36,Temporary Transbay Terminal (Howard at Beale),55,878,Subscriber,94025
907604,252,8/27/15 8:24,Market at 4th,76,8/27/15 8:28,5th at Howard,57,384,Subscriber,94103
907603,534,8/27/15 8:23,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:32,Embarcadero at Folsom,51,348,Subscriber,94062
907602,593,8/27/15 8:23,2nd at Townsend,61,8/27/15 8:33,Harry Bridges Plaza (Ferry Building),50,602,Subscriber,94087
907601,612,8/27/15 8:23,Civic Center BART (7th at Market),72,8/27/15 8:33,Steuart at Market,74,569,Subscriber,94103
907600,378,8/27/15 8:22,Powell Street BART,39,8/27/15 8:29,Mechanics Plaza (Market at Battery),75,441,Subscriber,94102
907599,631,8/27/15 8:23,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:33,Market at 10th,67,518,Subscriber,94061
907598,289,8/27/15 8:22,Steuart at Market,74,8/27/15 8:27,Clay at Battery,41,524,Subscriber,94305
907597,571,8/27/15 8:22,Market at 10th,67,8/27/15 8:32,Market at Sansome,77,540,Subscriber,94109
907596,747,8/27/15 8:22,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:34,Market at Sansome,77,395,Subscriber,94087
907595,489,8/27/15 8:22,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:30,Embarcadero at Folsom,51,604,Subscriber,94087
907593,248,8/27/15 8:20,San Jose Diridon Caltrain Station,2,8/27/15 8:24,Santa Clara at Almaden,4,213,Subscriber,94103
907592,692,8/27/15 8:20,Embarcadero at Sansome,60,8/27/15 8:31,Market at Sansome,77,134,Subscriber,94111
907591,894,8/27/15 8:19,Powell at Post (Union Square),71,8/27/15 8:34,Townsend at 7th,65,432,Subscriber,94109
907590,374,8/27/15 8:19,Market at Sansome,77,8/27/15 8:26,2nd at Townsend,61,287,Subscriber,94551
907589,278,8/27/15 8:19,South Van Ness at Market,66,8/27/15 8:24,Golden Gate at Polk,59,439,Subscriber,94124
907588,420,8/27/15 8:19,2nd at Townsend,61,8/27/15 8:26,Steuart at Market,74,555,Subscriber,94061
907587,311,8/27/15 8:18,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:23,Davis at Jackson,42,621,Subscriber,94111
907586,397,8/27/15 8:18,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:25,5th at Howard,57,374,Subscriber,94103
907585,546,8/27/15 8:18,2nd at South Park,64,8/27/15 8:27,Townsend at 7th,65,283,Subscriber,94602
907584,220,8/27/15 8:18,Townsend at 7th,65,8/27/15 8:21,San Francisco Caltrain 2 (330 Townsend),69,290,Subscriber,94107
907583,397,8/27/15 8:17,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:24,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94707
907582,202,8/27/15 8:16,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:20,Steuart at Market,74,401,Subscriber,94501
907581,387,8/27/15 8:16,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:22,2nd at Townsend,61,602,Subscriber,94610
907580,554,8/27/15 8:15,5th at Howard,57,8/27/15 8:25,Steuart at Market,74,618,Subscriber,94107
907579,652,8/27/15 8:15,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:26,Market at Sansome,77,379,Subscriber,94010
907578,456,8/27/15 8:14,South Van Ness at Market,66,8/27/15 8:22,Market at 4th,76,384,Subscriber,94102
907576,342,8/27/15 8:14,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:19,2nd at Folsom,62,587,Subscriber,94107
907574,266,8/27/15 8:13,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:18,2nd at Townsend,61,429,Subscriber,94061
907573,929,8/27/15 8:13,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:28,Embarcadero at Vallejo,48,634,Subscriber,95128
907572,661,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:23,Howard at 2nd,63,497,Subscriber,94061
907571,950,8/27/15 8:12,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:28,Mechanics Plaza (Market at Battery),75,96,Subscriber,95054
907570,501,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:21,Howard at 2nd,63,355,Subscriber,94062
907569,467,8/27/15 8:12,Embarcadero at Bryant,54,8/27/15 8:20,San Francisco Caltrain (Townsend at 4th),70,395,Subscriber,94105
907568,323,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:17,Townsend at 7th,65,29,Subscriber,94301
907567,390,8/27/15 8:12,Grant Avenue at Columbus Avenue,73,8/27/15 8:19,Commercial at Montgomery,45,494,Subscriber,94103
907566,863,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:26,Embarcadero at Vallejo,48,542,Subscriber,95122
907565,563,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:21,Harry Bridges Plaza (Ferry Building),50,619,Subscriber,95148
907563,554,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:21,Embarcadero at Folsom,51,364,Subscriber,94087
907562,661,8/27/15 8:12,Embarcadero at Folsom,51,8/27/15 8:23,San Francisco Caltrain (Townsend at 4th),70,570,Subscriber,94105
907561,527,8/27/15 8:12,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:21,Embarcadero at Folsom,51,285,Subscriber,94061
907560,434,8/27/15 8:11,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:19,Townsend at 7th,65,632,Subscriber,94086
907559,1033,8/27/15 8:12,Market at 4th,76,8/27/15 8:29,Embarcadero at Sansome,60,563,Subscriber,94122
907558,695,8/27/15 8:11,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:23,Davis at Jackson,42,343,Subscriber,95014
907557,281,8/27/15 8:11,2nd at Townsend,61,8/27/15 8:16,San Francisco Caltrain (Townsend at 4th),70,604,Subscriber,94107
907556,423,8/27/15 8:11,2nd at Folsom,62,8/27/15 8:18,San Francisco Caltrain (Townsend at 4th),70,489,Subscriber,94549
907555,302,8/27/15 8:11,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:16,Townsend at 7th,65,419,Subscriber,94043
907554,565,8/27/15 8:11,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:20,Temporary Transbay Terminal (Howard at Beale),55,271,Subscriber,95110
907553,465,8/27/15 8:11,Embarcadero at Folsom,51,8/27/15 8:18,San Francisco Caltrain (Townsend at 4th),70,878,Subscriber,94901
